multiplex	node	score	multiplex	node	score	description
2.0	351	1.840007415603409e-05	1	ORPHA:581	4.956716673258358e-06	Mucopolysaccharidosis type 3
2.0	160	1.8389544343059454e-05	1	ORPHA:464288	4.95311985303671e-06	Short stature-brachydactyly-obesity-global developmental delay syndrome
2.0	618	1.834659312937756e-05	1	ORPHA:544488	4.901147144242035e-06	Global developmental delay-alopecia-macrocephaly-facial dysmorphism-structural brain anomalies syndrome
2.0	448	1.832873432901412e-05	1	ORPHA:199343	4.869884645054556e-06	EAST syndrome
2.0	723	1.8247560182185445e-05	1	ORPHA:589905	4.869652724458062e-06	PHIP-related behavioral problems-intellectual disability-obesity-dysmorphic features syndrome
2.0	233	1.8232858240920305e-05	1	ORPHA:391408	4.850040555868341e-06	Primary microcephaly-mild intellectual disability-young-onset diabetes syndrome
2.0	272	1.820003692275183e-05	1	ORPHA:599373	4.8248361887011226e-06	STXBP1-related encephalopathy
2.0	260	1.819070095041332e-05	1	HP:0001511	4.821394066836873e-06	Intrauterine growth retardation
2.0	385	1.8013926259098347e-05	1	ORPHA:79097	4.821055483775957e-06	Folinic acid-responsive seizures
2.0	499	1.8012457431671303e-05	1	ORPHA:163976	4.815344701731194e-06	X-linked intellectual disability, Van Esch type
2.0	512	1.7980014800118935e-05	1	ORPHA:90324	4.811133985889359e-06	Cockayne syndrome type 3
2.0	503	1.7579511101342857e-05	1	ORPHA:354	4.797705589849957e-06	GM1 gangliosidosis
2.0	647	1.757027380071575e-05	1	HP:0000739	4.78495758808669e-06	Anxiety
2.0	700	1.7529718287317044e-05	1	ORPHA:487825	4.76783096123161e-06	Pierpont syndrome
2.0	66	1.740705264166085e-05	1	HP:0000494	4.764776562178806e-06	Downslanted palpebral fissures
2.0	182	1.7371793960616097e-05	1	ORPHA:261349	4.7584703270181865e-06	2p15p16.1 microdeletion syndrome
2.0	391	1.731407681369332e-05	1	ORPHA:1454	4.743789562660649e-06	Joubert syndrome with hepatic defect
2.0	371	1.7304935811800815e-05	1	ORPHA:59	4.73226818104933e-06	Allan-Herndon-Dudley syndrome
2.0	359	1.7295101442056313e-05	1	ORPHA:261211	4.7300083777884045e-06	16p11.2p12.2 microdeletion syndrome
2.0	90	1.726035212666017e-05	1	ORPHA:65286	4.7149136282411954e-06	3q29 microdeletion syndrome
2.0	43	1.70020478244092e-05	1	ORPHA:314647	4.709632648616591e-06	Non-progressive cerebellar ataxia with intellectual disability
2.0	487	1.6876531592123906e-05	1	HP:0001256	4.681189000251357e-06	Intellectual disability, mild
2.0	169	1.6662692128942582e-05	1	ORPHA:261323	4.670453617335473e-06	21q22.11q22.12 microdeletion syndrome
2.0	40	1.6642814138344005e-05	1	ORPHA:2754	4.6532974712696765e-06	Orofaciodigital syndrome type 6
2.0	205	1.6610523160473708e-05	1	HP:0000365	4.640435785628998e-06	Hearing impairment
2.0	656	1.6515271332241706e-05	1	ORPHA:1974	4.626454221979304e-06	Autosomal recessive faciodigitogenital syndrome
2.0	124	1.646180954225468e-05	1	ORPHA:391372	4.605965198453934e-06	Intellectual disability-severe speech delay-mild dysmorphism syndrome
2.0	719	1.6237015906093802e-05	1	ORPHA:464738	4.588741101579044e-06	Basel-Vanagaite-Smirin-Yosef syndrome
2.0	239	1.622071824916873e-05	1	ORPHA:709	4.587967180122561e-06	Peters plus syndrome
2.0	352	1.595347430368053e-05	1	ORPHA:496790	4.572943496789106e-06	Ocular anomalies-axonal neuropathy-developmental delay syndrome
2.0	132	1.593016013149837e-05	1	ORPHA:247262	4.549776790012556e-06	Hyperphosphatasia-intellectual disability syndrome
2.0	140	1.5920523334119194e-05	1	ORPHA:238750	4.542857785197693e-06	4q21 microdeletion syndrome
2.0	399	1.5815354842888424e-05	1	ORPHA:1446	4.533477147398621e-06	Ring chromosome 22 syndrome
2.0	425	1.581377269833664e-05	1	ORPHA:1110	4.532387594941668e-06	Aortic arch anomaly-facial dysmorphism-intellectual disability syndrome
2.0	693	1.5642136203053946e-05	1	HP:0002119	4.515616903641813e-06	Ventriculomegaly
2.0	599	1.5619055018501176e-05	1	ORPHA:819	4.5014370570796845e-06	Smith-Magenis syndrome
2.0	137	1.5518375769547995e-05	1	ORPHA:1001	4.495974008150467e-06	2q37 microdeletion syndrome
2.0	475	1.5486906953042907e-05	1	ORPHA:522077	4.489438362260828e-06	Infantile hypotonia-oculomotor anomalies-hyperkinetic movements-developmental delay syndrome
2.0	57	1.5483809164431017e-05	1	ORPHA:86309	4.48854176296828e-06	DPAGT1-CDG
2.0	109	1.545316828917363e-05	1	ORPHA:280633	4.452265935566571e-06	Multiple congenital anomalies-hypotonia-seizures syndrome
2.0	280	1.5411809539972718e-05	1	ORPHA:420561	4.450669293899732e-06	Temple-Baraitser syndrome
2.0	145	1.538247963889377e-05	1	HP:0001257	4.447273836787647e-06	Spasticity
2.0	721	1.537917228134065e-05	1	ORPHA:485350	4.4443681250829775e-06	CLCN4-related X-linked intellectual disability syndrome
2.0	491	1.5317263812373154e-05	1	ORPHA:98754	4.441967770795953e-06	Prader-Willi syndrome due to maternal uniparental disomy of chromosome 15
2.0	129	1.5274507544452528e-05	1	HP:0000407	4.408922178044636e-06	Sensorineural hearing impairment
2.0	314	1.5237493811629335e-05	1	ORPHA:572798	4.391548099890133e-06	WARS2-related combined oxidative phosphorylation defect
2.0	1	1.511774084835146e-05	1	ORPHA:261318	4.384267615118031e-06	Trisomy 20p
2.0	232	1.4988702329380688e-05	1	ORPHA:2707	4.37927057953161e-06	Oculocerebrofacial syndrome, Kaufman type
2.0	549	1.492726991945269e-05	1	ORPHA:90322	4.358181878113769e-06	Cockayne syndrome type 2
2.0	259	1.4926329962601991e-05	1	HP:0001260	4.346505780919738e-06	Dysarthria
2.0	248	1.4903872432767273e-05	1	ORPHA:1445	4.341862511055792e-06	Ring chromosome 21 syndrome
2.0	254	1.4836044086988934e-05	1	ORPHA:77299	4.3396634471992935e-06	Microphthalmia-brain atrophy syndrome
2.0	363	1.4695105369492642e-05	1	ORPHA:85329	4.333462805202665e-06	X-linked intellectual disability-hypotonia-facial dysmorphism-aggressive behavior syndrome
2.0	111	1.4547449177269032e-05	1	ORPHA:96061	4.328804896862004e-06	Mosaic trisomy 8
2.0	4	1.4523909994148889e-05	1	ORPHA:99812	4.323317182914479e-06	LIG4 syndrome
2.0	73	1.4489779266509134e-05	1	ORPHA:699	4.319296258393523e-06	Pearson syndrome
2.0	673	1.44854076656295e-05	1	ORPHA:314389	4.316166120680929e-06	Xq12-q13.3 duplication syndrome
2.0	410	1.4484489111761766e-05	1	HP:0000256	4.313631286915469e-06	Macrocephaly
2.0	677	1.4388671258496172e-05	1	ORPHA:65683	4.298796620643392e-06	Isolated focal cortical dysplasia
2.0	245	1.4357673704958049e-05	1	ORPHA:363659	4.2829051588495135e-06	20q11.2 microduplication syndrome
2.0	37	1.435613060408482e-05	1	ORPHA:35878	4.282872291310232e-06	Hyperinsulinism-hyperammonemia syndrome
2.0	591	1.431860528375917e-05	1	ORPHA:280763	4.277787015455264e-06	Severe intellectual disability and progressive spastic paraplegia
2.0	61	1.4283271563311105e-05	1	ORPHA:58	4.265537178996957e-06	Alexander disease
2.0	89	1.4260894884084936e-05	1	ORPHA:48652	4.259592463990381e-06	Monosomy 22q13.3
2.0	602	1.4183706753031136e-05	1	HP:0008947	4.258594186434828e-06	Infantile muscular hypotonia
2.0	493	1.4091856061265255e-05	1	ORPHA:1596	4.24871161910799e-06	Distal deletion 15q
2.0	646	1.408071862828442e-05	1	ORPHA:286	4.218643986309424e-06	Vascular Ehlers-Danlos syndrome
2.0	285	1.4024486127738858e-05	1	ORPHA:167	4.200632281112602e-06	Chédiak-Higashi syndrome
2.0	294	1.4006312819979382e-05	1	ORPHA:500180	4.199676079060203e-06	Childhood-onset motor and cognitive regression syndrome with extrapyramidal movement disorder
2.0	106	1.3983816796305118e-05	1	ORPHA:453499	4.18478239558223e-06	Neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-skeletal anomalies syndrome
2.0	593	1.3934746451482525e-05	1	HP:0004209	4.1818063798761614e-06	Clinodactyly of the 5th finger
2.0	161	1.3795862153072622e-05	1	ORPHA:1620	4.166037064109258e-06	Distal deletion 3p
2.0	3	1.3787880648085056e-05	1	ORPHA:475	4.153914964749156e-06	Joubert syndrome
2.0	559	1.3662923950603403e-05	1	ORPHA:280384	4.128674696139742e-06	Recessive intellectual disability-motor dysfunction-multiple joint contractures syndrome
2.0	710	1.363918481272804e-05	1	HP:0007018	4.121956879490517e-06	Attention deficit hyperactivity disorder
2.0	685	1.3612220629052443e-05	1	ORPHA:495818	4.119476916802112e-06	9q33.3q34.11 microdeletion syndrome
2.0	492	1.3552329416698727e-05	1	ORPHA:261337	4.114809986700424e-06	Distal 22q11.2 microduplication syndrome
2.0	312	1.3502897582090268e-05	1	ORPHA:98761	4.09470476879496e-06	Spinocerebellar ataxia type 10
2.0	42	1.3486588489460822e-05	1	ORPHA:79282	4.088287690276192e-06	Methylmalonic acidemia with homocystinuria, type cblC
2.0	445	1.3438507628482314e-05	1	ORPHA:93932	4.068887685791839e-06	FG syndrome type 1
2.0	690	1.3433588262285282e-05	1	HP:0000175	4.067321406848451e-06	Cleft palate
2.0	316	1.335515050759323e-05	1	ORPHA:3041	4.060693392189235e-06	Intellectual disability-balding-patella luxation-acromicria syndrome
2.0	15	1.3247813952112717e-05	1	HP:0002069	4.051983148794829e-06	Bilateral tonic-clonic seizure
2.0	661	1.3154974775427071e-05	1	HP:0000463	4.050345759905348e-06	Anteverted nares
2.0	279	1.2909049951789464e-05	1	ORPHA:352490	4.045366442509446e-06	Autism spectrum disorder due to AUTS2 deficiency
2.0	2	1.2822390993622236e-05	1	ORPHA:530983	4.032048386352076e-06	Lamb-Shaffer syndrome
2.0	Nearsightedness_Symptom_Present	1.2746197676903322e-05	1	ORPHA:1340	4.031233835797676e-06	Cardiofaciocutaneous syndrome
2.0	71	1.2512386715720115e-05	1	ORPHA:94065	4.027758166582318e-06	15q24 microdeletion syndrome
2.0	692	1.244493695506732e-05	1	HP:0001510	4.014414365583005e-06	Growth delay
2.0	706	1.2358432795529405e-05	1	ORPHA:1934	4.008130908413769e-06	Early infantile epileptic encephalopathy
2.0	261	1.2308853368778396e-05	1	HP:0000343	3.9992519424344656e-06	Long philtrum
2.0	404	1.2294688499147747e-05	1	HP:0001270	3.99834747722813e-06	Motor delay
2.0	227	1.2279150458698156e-05	1	ORPHA:85165	3.998190928389656e-06	Severe achondroplasia-developmental delay-acanthosis nigricans syndrome
2.0	17	1.2228802915023238e-05	1	ORPHA:397709	3.992884961897655e-06	Intellectual disability-coarse face-macrocephaly-cerebellar hypotrophy syndrome
2.0	453	1.2224916550860058e-05	1	ORPHA:370927	3.991672065535559e-06	SSR4-CDG
2.0	497	1.2184103449862928e-05	1	HP:0000431	3.9885488564405895e-06	Wide nasal bridge
2.0	290	1.2161440508409917e-05	1	ORPHA:765	3.969112124195157e-06	Pyruvate dehydrogenase deficiency
2.0	224	1.2139052665900038e-05	1	ORPHA:3242	3.968111061241442e-06	Renpenning syndrome
2.0	289	1.2079912899480687e-05	1	ORPHA:508488	3.966608831107602e-06	8q24.3 microdeletion syndrome
2.0	680	1.2073652309438494e-05	1	ORPHA:397590	3.959277694984784e-06	Silver-Russell syndrome due to a point mutation
2.0	200	1.2008404062741476e-05	1	ORPHA:2162	3.954698204420673e-06	Holoprosencephaly
2.0	28	1.199950885010812e-05	1	ORPHA:488642	3.930639597606716e-06	TELO2-related intellectual disability-neurodevelopmental disorder
2.0	9	1.1972950252470644e-05	1	ORPHA:513456	3.91599405923172e-06	Intellectual disability-seizures-abnormal gait-facial dysmorphism syndrome
2.0	STXBP1 related Disorders	1.1943415498018469e-05	1	ORPHA:495875	3.907448674989104e-06	Congenital labioscrotal agenesis-cerebellar malformation-corneal dystrophy-facial dysmorphism syndrome
2.0	450	1.185707784443702e-05	1	ORPHA:251383	3.904706815626945e-06	CK syndrome
2.0	159	1.182332088609191e-05	1	ORPHA:319171	3.897985506947808e-06	Distal 17p13.1 microdeletion syndrome
2.0	704	1.1812736267293562e-05	1	ORPHA:457351	3.891411033637346e-06	Microcephaly-intellectual disability-sensorineural hearing loss-epilepsy-abnormal muscle tone syndrome
2.0	47	1.1793461355390405e-05	1	ORPHA:910	3.882850649382669e-06	Xeroderma pigmentosum
2.0	216	1.169527704285617e-05	1	ORPHA:845	3.874685323672416e-06	Tay-Sachs disease
2.0	141	1.1492913700824097e-05	1	HP:0001347	3.872965030609054e-06	Hyperreflexia
2.0	98	1.1482992595924677e-05	1	ORPHA:101046	3.853143970177405e-06	Autosomal dominant epilepsy with auditory features
2.0	558	1.1442689372909824e-05	1	ORPHA:217253	3.846102758615908e-06	NMDA receptor encephalitis
2.0	612	1.1428152012500416e-05	1	ORPHA:404454	3.84319151256321e-06	Alacrimia-choreoathetosis-liver dysfunction syndrome
2.0	343	1.1427608347092917e-05	1	ORPHA:284169	3.838262887856074e-06	Facial dysmorphism-developmental delay-behavioral abnormalities syndrome due to 10p11.21p12.31 microdeletion
2.0	241	1.1388540299894382e-05	1	ORPHA:85276	3.835737708287774e-06	X-linked intellectual disability, Armfield type
2.0	620	1.1283995395631614e-05	1	HP:0002020	3.835092152984365e-06	Gastroesophageal reflux
2.0	739	1.126823947583576e-05	1	ORPHA:90348	3.829977973067456e-06	Autosomal dominant cutis laxa
2.0	219	1.1150217186402946e-05	1	ORPHA:93926	3.812079803923745e-06	Midline interhemispheric variant of holoprosencephaly
2.0	476	1.1026392333321729e-05	1	ORPHA:93924	3.812079803923745e-06	Lobar holoprosencephaly
2.0	Wiedemann-Steiner syndrome	1.09386127972823e-05	1	ORPHA:220386	3.812079803923745e-06	Semilobar holoprosencephaly
2.0	459	1.0913675725001216e-05	1	ORPHA:93925	3.812079803923745e-06	Alobar holoprosencephaly
2.0	730	1.088424818086332e-05	1	ORPHA:319182	3.8111380021493567e-06	Wiedemann-Steiner syndrome
2.0	409	1.0873058075311488e-05	1	ORPHA:562528	3.810773580606053e-06	Congenital limbs-face contractures-hypotonia-developmental delay syndrome
2.0	209	1.0855139373250766e-05	1	HP:0002079	3.8071199153966696e-06	Hypoplasia of the corpus callosum
2.0	292	1.0844165777927367e-05	1	ORPHA:536471	3.80519248279153e-06	Spondylodysplastic Ehlers-Danlos syndrome
2.0	170	1.0808773503774794e-05	1	HP:0005280	3.7788454079011217e-06	Depressed nasal bridge
2.0	156	1.0679476019001632e-05	1	ORPHA:529962	3.776761694364085e-06	17q24.2 microdeletion syndrome
2.0	354	1.0574167782787798e-05	1	ORPHA:10	3.775527607642189e-06	48,XXYY syndrome
2.0	10	1.0529811712033436e-05	1	HP:0001328	3.773030600057278e-06	Specific learning disability
2.0	597	1.045635233354916e-05	1	ORPHA:833	3.7684096770205457e-06	Encephalopathy due to sulfite oxidase deficiency
2.0	100	1.0452728369316108e-05	1	ORPHA:94083	3.765084618083989e-06	Partington syndrome
2.0	470	1.0367633734562068e-05	1	ORPHA:192	3.7650813902630937e-06	Coffin-Lowry syndrome
2.0	228	1.0298108230525816e-05	1	ORPHA:2588	3.7642574788969374e-06	Myhre syndrome
2.0	19	1.0197464737798237e-05	1	ORPHA:370079	3.757229471488184e-06	Proximal 16p11.2 microduplication syndrome
2.0	296	1.0174360005747302e-05	1	ORPHA:247691	3.7293493221198408e-06	Retinal vasculopathy with cerebral leukoencephalopathy and systemic manifestations
2.0	174	9.95639966511908e-06	1	ORPHA:1713	3.70561041119722e-06	17p11.2 microduplication syndrome
2.0	44	9.951327079515316e-06	1	HP:0000648	3.694982953384941e-06	Optic atrophy
2.0	504	9.912014558452945e-06	1	ORPHA:543470	3.681860284224291e-06	Optic atrophy-ataxia-peripheral neuropathy-global developmental delay syndrome
2.0	103	9.798868664481006e-06	1	ORPHA:805	3.6797538354136975e-06	Tuberous sclerosis complex
2.0	345	9.773184547368136e-06	1	ORPHA:2785	3.6655422869129145e-06	Osteopetrosis with renal tubular acidosis
2.0	318	9.769864185824852e-06	1	ORPHA:261304	3.6642439782432823e-06	Paternal 20q13.2q13.3 microdeletion syndrome
2.0	307	9.64892857504922e-06	1	ORPHA:1466	3.661551041511944e-06	COFS syndrome
2.0	92	9.64103455124984e-06	1	HP:0000716	3.65437435447229e-06	Depression
2.0	300	9.62851919447941e-06	1	ORPHA:3044	3.646183613336539e-06	Intellectual disability-dysmorphism-hypogonadism-diabetes mellitus syndrome
2.0	91	9.619201664586176e-06	1	ORPHA:502423	3.643411125775246e-06	Mitochondrial myopathy-cerebellar ataxia-pigmentary retinopathy syndrome
2.0	590	9.58314938594681e-06	1	ORPHA:1675	3.64262325722918e-06	Dihydropyrimidine dehydrogenase deficiency
2.0	139	9.54234147350904e-06	1	ORPHA:261330	3.631929970220439e-06	Distal 22q11.2 microdeletion syndrome
2.0	51	9.42716440919326e-06	1	HP:0100543	3.622515253964166e-06	Cognitive impairment
2.0	115	9.40531744214995e-06	1	ORPHA:955	3.6204338215003943e-06	Hajdu-Cheney syndrome
2.0	666	9.171048920146736e-06	1	ORPHA:79350	3.612635046806126e-06	3-phosphoserine phosphatase deficiency, infantile/juvenile form
2.0	722	9.047593123525327e-06	1	ORPHA:238769	3.6061634654223465e-06	1q44 microdeletion syndrome
2.0	468	8.707463004571035e-06	1	ORPHA:436151	3.6000325523280992e-06	Intellectual disability-expressive aphasia-facial dysmorphism syndrome
2.0	Farsightedness_Symptom_Present	8.433997125041046e-06	1	ORPHA:1184	3.585590936216972e-06	Ataxia-photosensitivity-short stature syndrome
2.0	694	8.425802556915962e-06	1	ORPHA:1154	3.5655256760538145e-06	Arthrogryposis-oculomotor limitation-electroretinal anomalies syndrome
2.0	432	8.336324527765725e-06	1	HP:0000508	3.552261820050997e-06	Ptosis
2.0	350	8.333251809851487e-06	1	ORPHA:500545	3.549280447859144e-06	Severe neurodevelopmental disorder with feeding difficulties-stereotypic hand movement-bilateral cataract
2.0	642	8.297429863570758e-06	1	HP:0000545	3.543177793284004e-06	Myopia
2.0	308	8.280135781538611e-06	1	ORPHA:171929	3.5429395840035304e-06	Trisomy 10p
2.0	631	8.230156360377158e-06	1	ORPHA:35069	3.531903034570434e-06	Infantile neuroaxonal dystrophy
2.0	460	8.007465764381812e-06	1	ORPHA:442835	3.5293440664600018e-06	Non-specific early-onset epileptic encephalopathy
2.0	262	7.848710853541668e-06	1	ORPHA:70472	3.527136402617865e-06	Congenital lactic acidosis, Saguenay-Lac-Saint-Jean type
2.0	163	7.844615973310707e-06	1	ORPHA:163937	3.5269892409510187e-06	X-linked intellectual disability, Najm type
2.0	635	7.824502569491031e-06	1	ORPHA:647	3.5170837750227164e-06	Nijmegen breakage syndrome
2.0	251	7.81935459731747e-06	1	ORPHA:263487	3.516699640456658e-06	COG5-CDG
2.0	CACNA1A related disorders	7.817622238286468e-06	1	ORPHA:50814	3.515638737275587e-06	Craniolenticulosutural dysplasia
2.0	151	7.763132071648638e-06	1	HP:0000303	3.514037656574715e-06	Mandibular prognathia
2.0	687	7.739888887395945e-06	1	ORPHA:75858	3.511411831869331e-06	MORM syndrome
2.0	473	7.732291920823336e-06	1	ORPHA:2115	3.4873147154485808e-06	Harrod syndrome
2.0	615	7.711623783876523e-06	1	ORPHA:778	3.484125765244252e-06	Rett syndrome
2.0	562	7.478523954690097e-06	1	ORPHA:1106	3.476792728403224e-06	Microphthalmia with limb anomalies
2.0	211	7.435719822998883e-06	1	HP:0000752	3.4686827125326943e-06	Hyperactivity
2.0	681	7.400523863333861e-06	1	ORPHA:3463	3.4624541989831177e-06	Wolfram syndrome
2.0	286	7.377655695000858e-06	1	HP:0001513	3.4530303967634032e-06	Obesity
2.0	208	7.349593859695374e-06	1	ORPHA:96170	3.4484125819290424e-06	Emanuel syndrome
2.0	12	7.318360766223712e-06	1	ORPHA:363444	3.441687421629313e-06	THOC6-related developmental delay-microcephaly-facial dysmorphism syndrome
2.0	309	7.26159754211996e-06	1	ORPHA:3380	3.435579482841114e-06	Trisomy 18
2.0	703	7.252133392513009e-06	1	ORPHA:79324	3.428723795235246e-06	ALG12-CDG
2.0	178	7.194602077442122e-06	1	ORPHA:2180	3.4254740700019438e-06	Hydrocephalus-costovertebral dysplasia-Sprengel anomaly syndrome
2.0	21	7.165187307160277e-06	1	ORPHA:324410	3.4225535244529365e-06	X-linked intellectual disability-cardiomegaly-congestive heart failure syndrome
2.0	142	7.148449583440276e-06	1	HP:0002015	3.41962483913985e-06	Dysphagia
2.0	210	7.0911160854599935e-06	1	ORPHA:221	3.4137781715883414e-06	Dermatomyositis
